0.000;0.001;0.013;0.000;0.000;0.000;0.001;0.000;0.002;0.001;0.001;0.001;0.000;0.002;0.120;0.001;0.000;0.000;0.000;0.001;0.001;0.000;0.003;0.001;0.001;0.126;0.000;0.000;0.001;0.003;0.001;0.001;0.001;0.000;0.002;0.001;0.001;0.000;0.001;0.000;0.001;0.000;0.001;0.000;0.000;0.001;0.137;0.001;0.001;0.002;0.002;0.001;0.000;0.151;0.002;0.001;0.000;0.000;0.002;0.000;0.010;0.005;0.000;0.001;0.001;0.000;0.001;0.000;0.002;0.001;0.000;0.001;0.001;0.001;0.000;0.001;0.001;0.000;0.000;0.001;0.000;0.000;0.000;0.002;0.000;0.001;0.000;0.001;0.001;0.129;0.001;0.001;0.001;0.241;0.001;0.001;0.000;0.001;0.001;0.000
0.000;0.007;0.063;0.004;0.001;0.000;0.072;0.005;0.001;0.002;0.001;0.015;0.002;0.002;0.001;0.000;0.001;0.197;0.001;0.007;0.001;0.000;0.022;0.001;0.001;0.000;0.001;0.001;0.001;0.016;0.001;0.001;0.006;0.001;0.002;0.001;0.001;0.000;0.001;0.001;0.001;0.002;0.001;0.000;0.001;0.001;0.001;0.001;0.001;0.002;0.001;0.005;0.001;0.012;0.002;0.001;0.001;0.001;0.006;0.001;0.004;0.006;0.000;0.001;0.001;0.001;0.001;0.001;0.274;0.001;0.001;0.002;0.001;0.001;0.001;0.000;0.002;0.001;0.001;0.001;0.000;0.192;0.003;0.002;0.004;0.001;0.001;0.000;0.000;0.003;0.001;0.001;0.001;0.001;0.001;0.003;0.000;0.001;0.001;0.002
0.000;0.005;0.021;0.000;0.000;0.000;0.006;0.001;0.000;0.001;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.002;0.002;0.000;0.029;0.000;0.001;0.000;0.000;0.000;0.000;0.005;0.001;0.001;0.001;0.000;0.001;0.000;0.000;0.000;0.001;0.001;0.000;0.001;0.001;0.001;0.000;0.000;0.000;0.000;0.000;0.850;0.001;0.000;0.000;0.019;0.001;0.000;0.000;0.000;0.005;0.000;0.001;0.006;0.000;0.001;0.001;0.000;0.000;0.001;0.001;0.004;0.000;0.001;0.000;0.001;0.000;0.000;0.004;0.000;0.001;0.001;0.000;0.000;0.000;0.003;0.001;0.001;0.000;0.000;0.001;0.001;0.000;0.002;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000
0.000;0.014;0.090;0.001;0.000;0.002;0.032;0.044;0.001;0.014;0.000;0.005;0.001;0.000;0.002;0.001;0.001;0.001;0.001;0.493;0.002;0.003;0.001;0.000;0.000;0.000;0.001;0.000;0.000;0.001;0.000;0.001;0.003;0.001;0.000;0.002;0.000;0.002;0.001;0.000;0.000;0.020;0.001;0.000;0.001;0.000;0.001;0.001;0.001;0.001;0.000;0.005;0.001;0.002;0.002;0.000;0.003;0.001;0.004;0.001;0.001;0.052;0.000;0.002;0.000;0.010;0.000;0.000;0.002;0.001;0.001;0.025;0.002;0.000;0.034;0.001;0.009;0.001;0.001;0.000;0.003;0.002;0.042;0.004;0.000;0.001;0.001;0.002;0.000;0.001;0.000;0.000;0.001;0.001;0.007;0.001;0.012;0.001;0.001;0.012
0.000;0.009;0.039;0.001;0.000;0.001;0.024;0.004;0.000;0.089;0.000;0.014;0.000;0.001;0.000;0.000;0.001;0.000;0.000;0.042;0.001;0.037;0.005;0.000;0.000;0.000;0.001;0.001;0.000;0.001;0.000;0.000;0.049;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.004;0.000;0.001;0.025;0.000;0.000;0.000;0.000;0.006;0.000;0.001;0.000;0.001;0.000;0.000;0.000;0.000;0.002;0.001;0.001;0.021;0.000;0.000;0.000;0.050;0.001;0.000;0.000;0.000;0.000;0.187;0.000;0.000;0.084;0.000;0.121;0.000;0.000;0.000;0.000;0.000;0.003;0.001;0.000;0.000;0.000;0.011;0.000;0.000;0.000;0.028;0.003;0.000;0.098;0.000;0.018;0.000;0.000;0.001
0.001;0.002;0.129;0.004;0.000;0.001;0.055;0.001;0.001;0.001;0.001;0.010;0.001;0.005;0.001;0.000;0.006;0.002;0.000;0.008;0.003;0.000;0.371;0.007;0.013;0.000;0.001;0.001;0.001;0.013;0.002;0.004;0.012;0.001;0.007;0.002;0.012;0.000;0.006;0.000;0.000;0.002;0.006;0.000;0.001;0.008;0.001;0.000;0.002;0.002;0.001;0.001;0.002;0.067;0.067;0.001;0.003;0.000;0.052;0.001;0.005;0.014;0.000;0.003;0.001;0.000;0.004;0.002;0.012;0.002;0.002;0.003;0.000;0.003;0.000;0.001;0.002;0.002;0.003;0.000;0.001;0.003;0.001;0.006;0.002;0.003;0.001;0.001;0.001;0.003;0.001;0.003;0.002;0.003;0.002;0.002;0.000;0.001;0.000;0.001
0.001;0.008;0.078;0.002;0.002;0.001;0.067;0.002;0.001;0.001;0.003;0.013;0.002;0.005;0.000;0.000;0.005;0.001;0.008;0.005;0.000;0.000;0.304;0.004;0.003;0.000;0.001;0.002;0.064;0.013;0.001;0.001;0.021;0.000;0.007;0.001;0.001;0.000;0.006;0.001;0.002;0.075;0.007;0.001;0.001;0.004;0.001;0.001;0.001;0.003;0.001;0.001;0.001;0.046;0.028;0.001;0.001;0.000;0.084;0.001;0.004;0.036;0.000;0.001;0.001;0.001;0.001;0.001;0.002;0.004;0.001;0.001;0.002;0.001;0.001;0.000;0.002;0.002;0.003;0.002;0.011;0.001;0.001;0.002;0.001;0.002;0.001;0.002;0.002;0.003;0.003;0.003;0.001;0.001;0.001;0.001;0.000;0.001;0.002;0.001
0.012;0.239;0.051;0.001;0.004;0.000;0.005;0.014;0.006;0.012;0.005;0.035;0.001;0.002;0.003;0.007;0.001;0.001;0.003;0.018;0.000;0.013;0.001;0.007;0.001;0.000;0.003;0.000;0.004;0.019;0.003;0.003;0.015;0.004;0.001;0.002;0.003;0.001;0.003;0.006;0.005;0.040;0.000;0.006;0.016;0.005;0.015;0.001;0.002;0.040;0.000;0.003;0.003;0.027;0.015;0.000;0.001;0.000;0.005;0.003;0.003;0.061;0.000;0.009;0.001;0.003;0.002;0.011;0.036;0.009;0.015;0.007;0.000;0.000;0.013;0.000;0.011;0.000;0.001;0.003;0.000;0.016;0.000;0.011;0.001;0.002;0.007;0.001;0.003;0.028;0.002;0.000;0.015;0.008;0.007;0.001;0.003;0.001;0.012;0.000
0.005;0.001;0.053;0.001;0.002;0.000;0.006;0.000;0.540;0.001;0.002;0.001;0.000;0.003;0.001;0.000;0.001;0.000;0.004;0.001;0.001;0.001;0.009;0.001;0.003;0.001;0.003;0.001;0.003;0.010;0.001;0.000;0.013;0.000;0.005;0.001;0.003;0.000;0.003;0.002;0.002;0.001;0.006;0.001;0.002;0.002;0.000;0.001;0.001;0.005;0.060;0.000;0.001;0.082;0.007;0.002;0.001;0.000;0.005;0.001;0.001;0.007;0.001;0.002;0.002;0.001;0.000;0.000;0.009;0.002;0.001;0.010;0.006;0.002;0.001;0.000;0.011;0.001;0.003;0.001;0.000;0.000;0.000;0.015;0.001;0.004;0.002;0.003;0.002;0.003;0.003;0.005;0.002;0.004;0.017;0.003;0.000;0.002;0.006;0.001
0.004;0.061;0.082;0.003;0.002;0.000;0.055;0.019;0.291;0.001;0.003;0.010;0.003;0.003;0.003;0.001;0.005;0.001;0.001;0.010;0.002;0.003;0.027;0.000;0.001;0.001;0.001;0.001;0.004;0.036;0.001;0.008;0.026;0.001;0.004;0.002;0.001;0.001;0.006;0.004;0.001;0.003;0.005;0.008;0.001;0.002;0.003;0.000;0.001;0.005;0.004;0.009;0.000;0.043;0.007;0.001;0.001;0.001;0.015;0.001;0.003;0.011;0.001;0.004;0.000;0.001;0.009;0.001;0.072;0.002;0.001;0.002;0.001;0.002;0.000;0.000;0.005;0.001;0.002;0.001;0.001;0.009;0.002;0.004;0.001;0.001;0.002;0.004;0.001;0.015;0.004;0.005;0.002;0.004;0.007;0.005;0.001;0.003;0.000;0.004
0.008;0.003;0.201;0.002;0.001;0.000;0.072;0.000;0.011;0.001;0.001;0.002;0.005;0.004;0.000;0.001;0.000;0.000;0.003;0.001;0.000;0.000;0.178;0.005;0.006;0.000;0.000;0.002;0.000;0.006;0.000;0.000;0.002;0.000;0.003;0.000;0.001;0.002;0.008;0.000;0.004;0.000;0.002;0.001;0.000;0.000;0.002;0.000;0.004;0.069;0.000;0.002;0.000;0.232;0.010;0.001;0.001;0.002;0.014;0.002;0.000;0.048;0.000;0.002;0.003;0.002;0.001;0.000;0.000;0.005;0.000;0.002;0.001;0.002;0.000;0.000;0.003;0.002;0.000;0.000;0.000;0.005;0.001;0.002;0.001;0.013;0.000;0.000;0.002;0.006;0.005;0.000;0.002;0.005;0.002;0.000;0.000;0.000;0.003;0.002
0.000;0.001;0.096;0.000;0.000;0.000;0.002;0.002;0.038;0.001;0.001;0.001;0.001;0.001;0.000;0.000;0.001;0.000;0.000;0.002;0.000;0.000;0.020;0.002;0.000;0.000;0.000;0.000;0.001;0.002;0.000;0.000;0.001;0.000;0.001;0.000;0.085;0.000;0.001;0.000;0.000;0.001;0.001;0.000;0.000;0.001;0.033;0.037;0.001;0.001;0.393;0.000;0.000;0.011;0.019;0.000;0.000;0.000;0.008;0.000;0.001;0.001;0.000;0.001;0.088;0.001;0.000;0.000;0.059;0.001;0.001;0.001;0.001;0.000;0.000;0.000;0.001;0.001;0.000;0.000;0.001;0.000;0.000;0.005;0.001;0.001;0.000;0.000;0.000;0.002;0.001;0.001;0.055;0.000;0.000;0.000;0.000;0.001;0.000;0.002
0.048;0.004;0.192;0.000;0.004;0.000;0.083;0.000;0.041;0.004;0.002;0.099;0.010;0.004;0.002;0.000;0.004;0.000;0.002;0.000;0.000;0.000;0.060;0.000;0.006;0.000;0.002;0.000;0.000;0.006;0.004;0.000;0.000;0.012;0.006;0.000;0.000;0.006;0.029;0.002;0.002;0.006;0.000;0.002;0.006;0.000;0.002;0.000;0.000;0.004;0.097;0.000;0.000;0.004;0.008;0.000;0.000;0.000;0.012;0.002;0.000;0.000;0.000;0.012;0.029;0.008;0.000;0.002;0.027;0.006;0.000;0.006;0.002;0.000;0.004;0.002;0.004;0.004;0.000;0.000;0.000;0.014;0.000;0.010;0.000;0.002;0.000;0.000;0.004;0.021;0.000;0.014;0.025;0.000;0.006;0.000;0.000;0.004;0.010;0.000
0.008;0.006;0.234;0.001;0.003;0.002;0.001;0.002;0.020;0.004;0.008;0.004;0.004;0.005;0.002;0.002;0.001;0.002;0.000;0.000;0.003;0.000;0.123;0.008;0.003;0.000;0.001;0.001;0.004;0.011;0.003;0.009;0.018;0.001;0.004;0.003;0.003;0.000;0.003;0.000;0.003;0.004;0.004;0.000;0.000;0.001;0.009;0.001;0.003;0.012;0.009;0.001;0.000;0.149;0.032;0.002;0.001;0.001;0.016;0.001;0.003;0.010;0.001;0.008;0.001;0.001;0.002;0.001;0.018;0.005;0.007;0.007;0.006;0.003;0.004;0.002;0.000;0.004;0.002;0.003;0.040;0.003;0.001;0.027;0.002;0.005;0.002;0.002;0.001;0.037;0.003;0.006;0.006;0.002;0.003;0.009;0.000;0.003;0.004;0.001
0.039;0.003;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.147;0.000;0.000;0.000;0.000;0.476;0.000;0.000;0.008;0.002;0.000;0.000;0.002;0.000;0.002;0.002;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.008;0.012;0.002;0.000;0.000;0.002;0.000;0.000;0.000;0.236;0.002;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.000;0.005;0.000;0.000;0.000;0.006;0.000;0.000;0.002;0.000;0.000;0.014;0.002;0.000;0.000;0.000;0.000;0.000;0.003;0.005;0.006;0.000;0.003;0.005;0.002;0.002;0.002;0.000;0.000
0.007;0.016;0.239;0.001;0.001;0.001;0.006;0.002;0.002;0.044;0.001;0.001;0.003;0.003;0.000;0.000;0.002;0.001;0.005;0.115;0.002;0.004;0.009;0.018;0.001;0.000;0.000;0.005;0.007;0.007;0.003;0.002;0.019;0.001;0.006;0.001;0.002;0.000;0.002;0.000;0.000;0.007;0.001;0.001;0.009;0.000;0.000;0.003;0.003;0.000;0.003;0.002;0.000;0.011;0.005;0.000;0.001;0.002;0.004;0.002;0.002;0.018;0.001;0.000;0.001;0.003;0.001;0.001;0.013;0.003;0.001;0.021;0.001;0.000;0.008;0.000;0.007;0.000;0.001;0.013;0.000;0.006;0.032;0.000;0.001;0.001;0.008;0.001;0.001;0.001;0.000;0.162;0.057;0.010;0.015;0.001;0.008;0.003;0.003;0.001
0.136;0.005;0.000;0.000;0.005;0.000;0.000;0.000;0.000;0.000;0.000;0.060;0.000;0.000;0.020;0.010;0.000;0.000;0.000;0.005;0.020;0.106;0.000;0.000;0.035;0.000;0.000;0.000;0.010;0.000;0.000;0.000;0.000;0.000;0.035;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.005;0.000;0.010;0.005;0.000;0.005;0.000;0.015;0.070;0.000;0.000;0.055;0.010;0.000;0.000;0.000;0.005;0.000;0.005;0.000;0.000;0.000;0.005;0.000;0.000;0.000;0.030;0.005;0.000;0.025;0.000;0.010;0.000;0.005;0.000;0.035;0.000;0.010;0.000;0.025;0.000;0.000;0.000;0.005;0.010;0.000;0.005;0.020;0.010;0.000;0.005;0.000;0.000;0.020;0.000;0.000;0.126;0.000
0.003;0.002;0.458;0.000;0.001;0.000;0.001;0.001;0.194;0.002;0.002;0.001;0.001;0.001;0.001;0.000;0.000;0.000;0.000;0.000;0.004;0.000;0.013;0.000;0.003;0.001;0.000;0.000;0.001;0.001;0.000;0.000;0.001;0.000;0.001;0.001;0.001;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.001;0.003;0.015;0.001;0.002;0.001;0.019;0.000;0.000;0.021;0.013;0.000;0.000;0.001;0.022;0.001;0.002;0.002;0.000;0.002;0.001;0.000;0.000;0.000;0.005;0.004;0.002;0.001;0.001;0.003;0.002;0.001;0.001;0.002;0.001;0.000;0.000;0.000;0.000;0.118;0.002;0.008;0.000;0.000;0.001;0.032;0.001;0.001;0.001;0.003;0.000;0.000;0.001;0.000;0.004;0.001
0.054;0.000;0.350;0.000;0.002;0.022;0.000;0.002;0.006;0.000;0.000;0.000;0.002;0.015;0.002;0.000;0.000;0.000;0.000;0.006;0.000;0.000;0.000;0.000;0.000;0.000;0.002;0.000;0.000;0.004;0.000;0.000;0.000;0.000;0.000;0.022;0.000;0.000;0.000;0.000;0.000;0.000;0.030;0.006;0.000;0.000;0.000;0.000;0.000;0.009;0.015;0.000;0.000;0.036;0.069;0.000;0.000;0.000;0.129;0.006;0.002;0.004;0.006;0.000;0.000;0.000;0.000;0.000;0.052;0.000;0.000;0.000;0.000;0.000;0.002;0.000;0.000;0.004;0.000;0.000;0.000;0.009;0.002;0.002;0.000;0.047;0.006;0.000;0.000;0.009;0.002;0.028;0.006;0.000;0.030;0.002;0.000;0.002;0.000;0.000
0.001;0.001;0.006;0.001;0.001;0.000;0.009;0.001;0.001;0.001;0.001;0.002;0.001;0.003;0.001;0.000;0.002;0.001;0.001;0.002;0.001;0.000;0.040;0.003;0.002;0.000;0.000;0.001;0.002;0.002;0.000;0.001;0.003;0.000;0.003;0.001;0.001;0.000;0.001;0.000;0.001;0.001;0.817;0.001;0.000;0.002;0.001;0.000;0.001;0.007;0.002;0.001;0.001;0.011;0.004;0.001;0.001;0.001;0.007;0.001;0.002;0.004;0.000;0.001;0.001;0.001;0.001;0.000;0.002;0.002;0.001;0.001;0.001;0.001;0.000;0.000;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.003;0.001;0.001;0.000;0.000;0.001;0.002;0.001;0.002;0.001;0.002;0.001;0.001;0.000;0.001;0.001;0.001
0.012;0.055;0.011;0.004;0.006;0.003;0.172;0.026;0.006;0.000;0.002;0.005;0.005;0.006;0.001;0.002;0.002;0.002;0.002;0.052;0.001;0.003;0.039;0.001;0.002;0.001;0.000;0.002;0.010;0.014;0.003;0.018;0.024;0.000;0.009;0.008;0.000;0.000;0.009;0.010;0.002;0.003;0.008;0.002;0.000;0.002;0.004;0.000;0.000;0.013;0.004;0.000;0.000;0.002;0.003;0.003;0.006;0.002;0.043;0.008;0.183;0.006;0.000;0.002;0.000;0.001;0.000;0.004;0.040;0.001;0.004;0.007;0.001;0.002;0.005;0.000;0.012;0.000;0.008;0.002;0.005;0.006;0.011;0.006;0.004;0.003;0.005;0.005;0.005;0.006;0.000;0.002;0.003;0.001;0.002;0.002;0.004;0.001;0.017;0.001
0.000;0.002;0.022;0.193;0.000;0.000;0.139;0.007;0.000;0.000;0.000;0.040;0.000;0.001;0.000;0.000;0.001;0.000;0.000;0.006;0.000;0.000;0.028;0.001;0.000;0.000;0.000;0.001;0.000;0.004;0.001;0.054;0.006;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.004;0.000;0.089;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.087;0.000;0.001;0.001;0.000;0.001;0.000;0.001;0.000;0.001;0.005;0.000;0.001;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.196;0.001;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.003;0.005;0.001;0.001;0.000;0.000;0.000;0.001;0.027;0.000;0.001;0.000;0.000;0.000;0.050;0.000;0.000;0.000;0.002
0.002;0.024;0.172;0.000;0.001;0.000;0.074;0.015;0.000;0.001;0.000;0.001;0.001;0.005;0.000;0.000;0.001;0.000;0.000;0.125;0.000;0.002;0.105;0.004;0.000;0.000;0.006;0.013;0.001;0.004;0.001;0.006;0.015;0.000;0.007;0.002;0.001;0.001;0.001;0.000;0.000;0.034;0.002;0.000;0.001;0.005;0.000;0.002;0.000;0.007;0.001;0.001;0.001;0.040;0.003;0.002;0.000;0.000;0.176;0.000;0.004;0.029;0.000;0.001;0.000;0.001;0.001;0.001;0.000;0.002;0.000;0.000;0.002;0.000;0.002;0.005;0.003;0.001;0.004;0.000;0.000;0.001;0.026;0.007;0.001;0.000;0.001;0.004;0.000;0.006;0.001;0.015;0.001;0.000;0.003;0.000;0.001;0.001;0.000;0.003
0.008;0.007;0.030;0.002;0.013;0.002;0.098;0.002;0.008;0.010;0.002;0.005;0.001;0.004;0.003;0.001;0.005;0.001;0.001;0.034;0.002;0.001;0.041;0.001;0.003;0.001;0.004;0.000;0.009;0.050;0.008;0.003;0.006;0.000;0.001;0.007;0.005;0.000;0.000;0.000;0.000;0.001;0.001;0.000;0.001;0.002;0.005;0.000;0.000;0.009;0.001;0.001;0.002;0.021;0.004;0.001;0.001;0.001;0.009;0.002;0.305;0.009;0.001;0.004;0.002;0.000;0.077;0.000;0.007;0.001;0.002;0.007;0.003;0.001;0.001;0.001;0.004;0.002;0.003;0.001;0.045;0.020;0.019;0.000;0.000;0.001;0.002;0.000;0.002;0.011;0.001;0.003;0.001;0.004;0.003;0.001;0.001;0.008;0.002;0.000
0.000;0.002;0.085;0.001;0.001;0.000;0.041;0.004;0.001;0.001;0.001;0.001;0.002;0.003;0.000;0.000;0.001;0.001;0.001;0.008;0.001;0.000;0.539;0.002;0.002;0.000;0.000;0.001;0.001;0.003;0.001;0.000;0.004;0.000;0.002;0.001;0.197;0.000;0.003;0.000;0.001;0.001;0.001;0.000;0.001;0.002;0.000;0.000;0.001;0.002;0.001;0.001;0.001;0.003;0.002;0.001;0.001;0.001;0.012;0.001;0.001;0.006;0.000;0.001;0.001;0.001;0.001;0.001;0.001;0.003;0.002;0.001;0.002;0.001;0.001;0.001;0.001;0.002;0.001;0.001;0.001;0.001;0.001;0.002;0.002;0.002;0.001;0.001;0.001;0.001;0.002;0.002;0.001;0.001;0.000;0.001;0.001;0.001;0.001;0.003
